672,643,447,2056
673,641,450,2054
674,645,28,695
675,645,252,1835
676,641,378,1922
677,654,646,2912
678,640,140,1094
679,648,7,673
680,651,192,1392
681,650,420,2204
682,655,13,727
683,658,1038,4530
684,649,1666,6416
685,652,124,1089
686,646,69,1015
687,668,138,1290
688,650,181,1180
689,657,450,2372
690,656,201,1298
691,652,137,1140
692,644,585,2949
693,640,29,801
694,650,917,3393
695,652,73,974
696,659,343,2028
697,659,235,1438
698,665,526,2422
699,655,300,1810
700,654,142,1365
701,657,1230,4832
702,650,270,1678
703,658,50,799
704,656,167,1207
705,650,200,1226
706,659,16,660
707,652,139,1295
708,651,118,1066
709,656,87,956
710,650,308,1862
711,651,109,998
712,662,46,781
713,655,458,2447
714,650,281,1589
715,658,247,1802
716,656,1169,4827
717,651,1480,5597
718,649,268,1749
719,658,63,800
720,660,6,686
721,665,241,1693
722,666,13,666
723,658,96,1071
724,650,316,1611
725,657,40,752
726,655,494,2693
727,666,235,1565
728,664,79,854
729,659,831,3613
730,653,103,1022
731,657,16,752
732,653,42,839
733,656,226,1278
734,662,1019,4387
735,664,793,3791
736,653,335,1946
737,656,683,3552
738,658,308,2131
739,664,191,1244
740,662,170,1287
741,654,1238,5003
742,666,2671,10767
743,663,1011,4549
744,662,271,1725
745,667,887,4072
746,662,167,1066
747,655,190,1280
748,666,180,1159
749,659,25,708
750,664,832,3268
751,658,359,2067
752,660,178,1193
753,662,298,1839
754,655,702,3691
755,654,295,1966
756,669,542,2628
757,668,310,1738
758,656,117,1053
759,657,343,1835
760,663,432,2459
761,657,58,891
762,666,46,922
763,664,88,943
764,660,760,3444
765,664,291,1567
766,658,75,891
767,657,407,2339
768,664,308,1887
769,663,884,4023
770,664,64,967
771,658,90,961
772,670,510,2651
773,661,601,2571
774,671,551,2649
775,665,433,2452
776,669,22,788
777,659,394,1940
778,669,411,2258
779,658,264,1868
780,661,35,848
781,658,351,1930
782,663,215,1335
783,663,434,2321
784,658,39,731
785,656,130,914
786,654,1216,5274
787,655,550,2959
788,660,18,684
789,661,343,1744
790,665,78,876
791,667,116,1154
792,663,148,1249
793,666,20,692
794,658,1013,4380
795,658,237,1558
796,655,161,1417
797,662,103,1152
798,663,535,2937
799,655,870,3717
800,661,107,1147
801,661,169,1258
802,661,23,710
803,666,130,1084
804,658,152,1034
805,656,180,1463
806,660,11,756
807,663,1468,6299
808,671,11,720
809,661,103,1014
810,663,982,4329
811,663,686,3217
812,669,334,1878
813,661,357,2126
814,661,889,4146
815,661,132,1152
816,665,756,3935
817,667,85,879
818,668,453,2366
819,665,10,690
820,668,4,694
821,670,258,1650
822,673,142,1036
823,667,379,2132
824,662,144,1083
825,662,78,806
826,656,75,1050
827,663,177,1241
828,656,338,1853
829,659,102,1008
830,657,164,1536
831,655,53,888
832,662,147,1172
833,655,230,1763
834,665,227,1272
835,667,1448,5875
836,664,992,4227
837,654,135,1279
838,656,331,2041
839,650,63,860
840,657,93,1050
841,650,433,2203
842,651,230,1635
843,652,65,837
844,652,405,2002
845,661,98,1144
846,653,1396,5777
847,660,279,1621
848,649,123,1132
849,653,288,1818
850,661,193,1484
851,659,699,2870
852,639,125,1094
853,646,81,874
854,648,405,2197
855,651,174,1238
856,637,107,844
857,640,33,889
858,641,1063,4577
859,638,294,1717
860,648,140,1121
861,650,60,900
862,646,666,3552
863,641,108,1070
864,637,44,846
865,638,91,1067
866,646,320,1659
867,651,270,1638
868,652,612,2828
869,643,515,2914
870,641,1398,5590
871,641,132,1155
872,642,190,1246
873,633,473,2431
874,641,510,2207
875,636,103,1013
876,639,114,974
877,630,1170,4477
878,626,27,763
879,628,206,1316
880,631,78,855
881,637,117,1080
882,635,233,1718
883,635,76,971
884,635,1786,6687
885,635,695,2667
886,636,203,1389
887,631,1041,3967
888,625,283,1481
889,625,128,1065
890,623,293,1587
891,623,100,888
892,624,11,693
893,624,280,1479
894,632,119,1181
895,624,385,1698
896,621,263,1533
897,618,1248,5418
898,628,1098,4470
899,624,406,1843
900,627,791,3358
901,615,1717,6011
902,621,94,972
903,614,480,2309
904,622,80,798
905,611,841,3397
906,612,399,2010
907,615,16,661
908,612,48,746
909,610,246,1324
910,619,60,752
911,619,60,836
912,619,323,1609
913,624,90,991
914,611,458,2180
915,619,323,1568
916,619,708,2726
917,609,964,3575
918,611,136,959
919,603,73,859
920,610,61,825
921,610,1211,4477
922,606,116,947
923,606,256,1475
924,602,137,1246
925,610,772,3020
926,609,47,802
927,605,302,1948
928,603,571,2385
929,609,8,609
930,608,45,717
931,605,259,1627
932,600,852,3805
933,600,222,1232
934,600,124,1106
935,600,1072,4205
936,599,494,2530
937,597,42,810
938,598,131,937
939,606,326,1822
940,603,1140,4325
941,607,32,736
942,592,576,2391
943,596,362,1948
944,600,4,622
945,598,755,2804
946,601,296,1417
947,603,141,1000
948,599,557,2307
949,594,99,785
950,592,361,1779
951,599,1136,4265
952,595,285,1432
953,600,288,1394
954,596,1388,5230
955,593,72,783
956,594,29,701
957,593,305,1488
958,599,192,1456
959,592,204,1177
960,594,1207,4811
961,598,112,934
962,592,1107,3900
963,600,314,1541
964,604,539,2330
965,597,797,2762
966,590,607,2524
967,595,1092,4117
968,591,737,2965
969,593,1167,4293
970,594,157,1318
971,587,58,735
972,591,63,780
973,590,235,1254
974,592,197,1132
975,597,457,2044
976,586,171,1209
977,590,164,1110
978,588,59,756
979,588,91,920
980,592,8,657
981,595,19,639
982,587,553,2609
983,587,266,1312
984,587,892,3588
985,593,241,1461
986,600,291,1511
987,594,94,928
988,587,253,1355
989,593,1341,5081
990,587,762,2632
991,590,94,921
992,589,308,1513
993,584,226,1222
994,592,211,1170
995,589,822,3459
996,584,384,2080
997,584,526,2324
998,592,188,1232
999,596,135,1070
1000,588,191,1165
1001,591,507,2473
1002,591,165,1289
1003,589,162,1045
1004,591,49,698
1005,584,498,2126
1006,592,610,2713
1007,583,397,1713
1008,583,77,872
1009,589,75,858
1010,584,222,1384
1011,585,129,936
1012,592,11,657
1013,585,94,794
1014,587,1229,4332
1015,592,144,1024
1016,586,19,632
1017,591,330,1843
1018,584,42,690
1019,583,512,2345
1020,588,52,776
1021,590,92,941
1022,581,269,1145
1023,592,188,1047
